subject,module,code,name,link
FINE,Fine Arts (FINE),FINE473,Fine Arts Honours Thesis 2,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/HJz3Ad47F2?bc=true&bcCurrent=FINE473%20-%20Fine%20Arts%20Honours%20Thesis%202&bcGroup=Fine%20Arts%20(FINE)&bcItemType=courses
FINE,Fine Arts (FINE),FINE474,Honours Studio Practicum 1,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/B1xnCOEXtn?bc=true&bcCurrent=FINE474%20-%20Honours%20Studio%20Practicum%201&bcGroup=Fine%20Arts%20(FINE)&bcItemType=courses
FINE,Fine Arts (FINE),FINE475,Honours Studio Practicum 2,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/H1iAOE7F2?bc=true&bcCurrent=FINE475%20-%20Honours%20Studio%20Practicum%202&bcGroup=Fine%20Arts%20(FINE)&bcItemType=courses
FR,French Studies (FR),FR101,Beginner French,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/Bkf8oYVmY3?bc=true&bcCurrent=FR101%20-%20Beginner%20French&bcGroup=French%20Studies%20(FR)&bcItemType=courses
FR,French Studies (FR),FR151,Basic French 1,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/HJjCdE7Yh?bc=true&bcCurrent=FR151%20-%20Basic%20French%201&bcGroup=French%20Studies%20(FR)&bcItemType=courses
FR,French Studies (FR),FR152,Basic French 2,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/SkfiCO4mKn?bc=true&bcCurrent=FR152%20-%20Basic%20French%202&bcGroup=French%20Studies%20(FR)&bcItemType=courses
FR,French Studies (FR),FR192A,French Language 1: Module 1,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/B1ejAONQK2?bc=true&bcCurrent=FR192A%20-%20French%20Language%201%3A%20Module%201&bcGroup=French%20Studies%20(FR)&bcItemType=courses
FR,French Studies (FR),FR192B,French Language 1: Module 2,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/r1MjAOEXF2?bc=true&bcCurrent=FR192B%20-%20French%20Language%201%3A%20Module%202&bcGroup=French%20Studies%20(FR)&bcItemType=courses
FR,French Studies (FR),FR203,Introduction to Phonetics of French,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/BJoROEmFh?bc=true&bcCurrent=FR203%20-%20Introduction%20to%20Phonetics%20of%20French&bcGroup=French%20Studies%20(FR)&bcItemType=courses
FR,French Studies (FR),FR220,French and Francophone Pop Culture,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/rkRlW1SHa?bc=true&bcCurrent=FR220%20-%20French%20and%20Francophone%20Pop%20Culture&bcGroup=French%20Studies%20(FR)&bcItemType=courses
FR,French Studies (FR),FR250,Intermediate Spoken French,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/HJxoAd4Xtn?bc=true&bcCurrent=FR250%20-%20Intermediate%20Spoken%20French&bcGroup=French%20Studies%20(FR)&bcItemType=courses
FR,French Studies (FR),FR251,French Language 2: Module 1,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/HyhRdV7t3?bc=true&bcCurrent=FR251%20-%20French%20Language%202%3A%20Module%201&bcGroup=French%20Studies%20(FR)&bcItemType=courses
FR,French Studies (FR),FR252,French Language 2: Module 2,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/BksROVXt2?bc=true&bcCurrent=FR252%20-%20French%20Language%202%3A%20Module%202&bcGroup=French%20Studies%20(FR)&bcItemType=courses
FR,French Studies (FR),FR255,Business French 1,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/HJxiRdVQK2?bc=true&bcCurrent=FR255%20-%20Business%20French%201&bcGroup=French%20Studies%20(FR)&bcItemType=courses
FR,French Studies (FR),FR276,Introduction to French-Language Literatures and Cultures in Canada,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/rJQMvY4mt3?bc=true&bcCurrent=FR276%20-%20Introduction%20to%20French-Language%20Literatures%20and%20Cultures%20in%20Canada&bcGroup=French%20Studies%20(FR)&bcItemType=courses
FR,French Studies (FR),FR291,French Civilization 1,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/BkMjAOEXKn?bc=true&bcCurrent=FR291%20-%20French%20Civilization%201&bcGroup=French%20Studies%20(FR)&bcItemType=courses
FR,French Studies (FR),FR292,French Civilization 2,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/Sy-yyKNmFn?bc=true&bcCurrent=FR292%20-%20French%20Civilization%202&bcGroup=French%20Studies%20(FR)&bcItemType=courses
FR,French Studies (FR),FR296,French Culture & Literature: Origins to 1715,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/SJXp8YVXFn?bc=true&bcCurrent=FR296%20-%20French%20Culture%20%26%20Literature%3A%20Origins%20to%201715&bcGroup=French%20Studies%20(FR)&bcItemType=courses
FR,French Studies (FR),FR297,French Culture & Literature: 1715 to the Present,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/rkZT8Y4XF2?bc=true&bcCurrent=FR297%20-%20French%20Culture%20%26%20Literature%3A%201715%20to%20the%20Present&bcGroup=French%20Studies%20(FR)&bcItemType=courses
FR,French Studies (FR),FR303,Introduction to Linguistics,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/ryZJJFNQYh?bc=true&bcCurrent=FR303%20-%20Introduction%20to%20Linguistics&bcGroup=French%20Studies%20(FR)&bcItemType=courses
FR,French Studies (FR),FR332,17th-Century French Literature,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/rkByJtEXY2?bc=true&bcCurrent=FR332%20-%2017th-Century%20French%20Literature&bcGroup=French%20Studies%20(FR)&bcItemType=courses
FR,French Studies (FR),FR343,18th-Century French Literature,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/HkgxytNQF2?bc=true&bcCurrent=FR343%20-%2018th-Century%20French%20Literature&bcGroup=French%20Studies%20(FR)&bcItemType=courses
FR,French Studies (FR),FR351,French Language 3,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/BJJkY47Yn?bc=true&bcCurrent=FR351%20-%20French%20Language%203&bcGroup=French%20Studies%20(FR)&bcItemType=courses
FR,French Studies (FR),FR353,Introduction to Translation,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/rklhuYN7Kn?bc=true&bcCurrent=FR353%20-%20Introduction%20to%20Translation&bcGroup=French%20Studies%20(FR)&bcItemType=courses
FR,French Studies (FR),FR354,19th-Century French Literature,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/r1xkJtEXt2?bc=true&bcCurrent=FR354%20-%2019th-Century%20French%20Literature&bcGroup=French%20Studies%20(FR)&bcItemType=courses
FR,French Studies (FR),FR355,Business French 2,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/rkg6qtV7Fh?bc=true&bcCurrent=FR355%20-%20Business%20French%202&bcGroup=French%20Studies%20(FR)&bcItemType=courses
FR,French Studies (FR),FR363,20th-Century French Literature,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/BJbyyYNmt3?bc=true&bcCurrent=FR363%20-%2020th-Century%20French%20Literature&bcGroup=French%20Studies%20(FR)&bcItemType=courses
FR,French Studies (FR),FR365,French-Language Theatre,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/ryInuFN7Yn?bc=true&bcCurrent=FR365%20-%20French-Language%20Theatre&bcGroup=French%20Studies%20(FR)&bcItemType=courses
FR,French Studies (FR),FR367,21st-Century French Literature,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/SJV3uYEmK3?bc=true&bcCurrent=FR367%20-%2021st-Century%20French%20Literature&bcGroup=French%20Studies%20(FR)&bcItemType=courses
FR,French Studies (FR),FR373,Languages in Contact: The History of French-English Bilingualism,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/S15dKEmFh?bc=true&bcCurrent=FR373%20-%20Languages%20in%20Contact%3A%20The%20History%20of%20French-English%20Bilingualism&bcGroup=French%20Studies%20(FR)&bcItemType=courses
FR,French Studies (FR),FR375,Quebec Literature,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/rJWJJKNmF3?bc=true&bcCurrent=FR375%20-%20Quebec%20Literature&bcGroup=French%20Studies%20(FR)&bcItemType=courses
FR,French Studies (FR),FR399A,Independent Cultural Study,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/BkNJJY4mFn?bc=true&bcCurrent=FR399A%20-%20Independent%20Cultural%20Study&bcGroup=French%20Studies%20(FR)&bcItemType=courses
FR,French Studies (FR),FR400,Translation Theory and Practice,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/SkgJ1tE7Y2?bc=true&bcCurrent=FR400%20-%20Translation%20Theory%20and%20Practice&bcGroup=French%20Studies%20(FR)&bcItemType=courses
FR,French Studies (FR),FR403,Sound Structure of French,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/Skgyt47tn?bc=true&bcCurrent=FR403%20-%20Sound%20Structure%20of%20French&bcGroup=French%20Studies%20(FR)&bcItemType=courses
FR,French Studies (FR),FR410,Medieval French Literature,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/rJyyYVXtn?bc=true&bcCurrent=FR410%20-%20Medieval%20French%20Literature&bcGroup=French%20Studies%20(FR)&bcItemType=courses
FR,French Studies (FR),FR424,16th-Century French Literature,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/Sy1yt4XK2?bc=true&bcCurrent=FR424%20-%2016th-Century%20French%20Literature&bcGroup=French%20Studies%20(FR)&bcItemType=courses
FR,French Studies (FR),FR452,Advanced French Language,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/H1gy1YEQYn?bc=true&bcCurrent=FR452%20-%20Advanced%20French%20Language&bcGroup=French%20Studies%20(FR)&bcItemType=courses
FR,French Studies (FR),FR471,Francophone Literatures in Canada,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/SyJJF4mtn?bc=true&bcCurrent=FR471%20-%20Francophone%20Literatures%20in%20Canada&bcGroup=French%20Studies%20(FR)&bcItemType=courses
FR,French Studies (FR),FR473,Francophone Minorities in Canada,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/HyWkkt4mYh?bc=true&bcCurrent=FR473%20-%20Francophone%20Minorities%20in%20Canada&bcGroup=French%20Studies%20(FR)&bcItemType=courses
FR,French Studies (FR),FR484,Children's Literature in French,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/r1gJY4XF3?bc=true&bcCurrent=FR484%20-%20Children's%20Literature%20in%20French&bcGroup=French%20Studies%20(FR)&bcItemType=courses
FR,French Studies (FR),FR485,Women’s Writing in French,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/HkeytVXY2?bc=true&bcCurrent=FR485%20-%20Women%E2%80%99s%20Writing%20in%20French&bcGroup=French%20Studies%20(FR)&bcItemType=courses
FR,French Studies (FR),FR486,Topics in French and Francophone Cultural Studies,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/rkxMwtEQKh?bc=true&bcCurrent=FR486%20-%20Topics%20in%20French%20and%20Francophone%20Cultural%20Studies&bcGroup=French%20Studies%20(FR)&bcItemType=courses
FR,French Studies (FR),FR487,African and Caribbean Literatures in French,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/ByJkF4mK3?bc=true&bcCurrent=FR487%20-%20African%20and%20Caribbean%20Literatures%20in%20French&bcGroup=French%20Studies%20(FR)&bcItemType=courses
FR,French Studies (FR),FR490,Senior Tutorials,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/BkMkkt4QF3?bc=true&bcCurrent=FR490%20-%20Senior%20Tutorials&bcGroup=French%20Studies%20(FR)&bcItemType=courses
FR,French Studies (FR),FR491,Senior Tutorials,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/BkfJyF4XYn?bc=true&bcCurrent=FR491%20-%20Senior%20Tutorials&bcGroup=French%20Studies%20(FR)&bcItemType=courses
GSJ,Gender and Social Justice (GSJ),GSJ101,Introduction to Gender and Social Justice: the Global North,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/SylmZtEXth?bc=true&bcCurrent=GSJ101%20-%20Introduction%20to%20Gender%20and%20Social%20Justice%3A%20the%20Global%20North&bcGroup=Gender%20and%20Social%20Justice%20(GSJ)&bcItemType=courses
GSJ,Gender and Social Justice (GSJ),GSJ102,Introduction to Gender and Social Justice: The Global South,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/rysPY4Qth?bc=true&bcCurrent=GSJ102%20-%20Introduction%20to%20Gender%20and%20Social%20Justice%3A%20The%20Global%20South&bcGroup=Gender%20and%20Social%20Justice%20(GSJ)&bcItemType=courses
GSJ,Gender and Social Justice (GSJ),GSJ108,Gender and Representation,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/HkE524XY3?bc=true&bcCurrent=GSJ108%20-%20Gender%20and%20Representation&bcGroup=Gender%20and%20Social%20Justice%20(GSJ)&bcItemType=courses
GSJ,Gender and Social Justice (GSJ),GSJ201,Gender and Social Justice in Popular Culture,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/Sk8HWY4XK3?bc=true&bcCurrent=GSJ201%20-%20Gender%20and%20Social%20Justice%20in%20Popular%20Culture&bcGroup=Gender%20and%20Social%20Justice%20(GSJ)&bcItemType=courses
GSJ,Gender and Social Justice (GSJ),GSJ202,Introduction to Gender and Sexuality in Communication,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/HJiYFQnup?bc=true&bcCurrent=GSJ202%20-%20Introduction%20to%20Gender%20and%20Sexuality%20in%20Communication&bcGroup=Gender%20and%20Social%20Justice%20(GSJ)&bcItemType=courses
GSJ,Gender and Social Justice (GSJ),GSJ203,The Waves of Feminist Thought,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/B1F-5EmYn?bc=true&bcCurrent=GSJ203%20-%20The%20Waves%20of%20Feminist%20Thought&bcGroup=Gender%20and%20Social%20Justice%20(GSJ)&bcItemType=courses
GSJ,Gender and Social Justice (GSJ),GSJ205,"Technology, Gender, and Social Justice",https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/BkywYNmt2?bc=true&bcCurrent=GSJ205%20-%20Technology%2C%20Gender%2C%20and%20Social%20Justice&bcGroup=Gender%20and%20Social%20Justice%20(GSJ)&bcItemType=courses
GSJ,Gender and Social Justice (GSJ),GSJ206,Women and the Law,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/H1Ol6VmY2?bc=true&bcCurrent=GSJ206%20-%20Women%20and%20the%20Law&bcGroup=Gender%20and%20Social%20Justice%20(GSJ)&bcItemType=courses
GSJ,Gender and Social Justice (GSJ),GSJ207,"Entrepreneurship, Gender, and Social Justice",https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/SJm1wKNQKn?bc=true&bcCurrent=GSJ207%20-%20Entrepreneurship%2C%20Gender%2C%20and%20Social%20Justice&bcGroup=Gender%20and%20Social%20Justice%20(GSJ)&bcItemType=courses
GSJ,Gender and Social Justice (GSJ),GSJ208E,Women's Writing,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/BJLqnEmt2?bc=true&bcCurrent=GSJ208E%20-%20Women's%20Writing&bcGroup=Gender%20and%20Social%20Justice%20(GSJ)&bcItemType=courses
GSJ,Gender and Social Justice (GSJ),GSJ208L,Race and the Literary Tradition,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/SJZp24XY2?bc=true&bcCurrent=GSJ208L%20-%20Race%20and%20the%20Literary%20Tradition&bcGroup=Gender%20and%20Social%20Justice%20(GSJ)&bcItemType=courses
GSJ,Gender and Social Justice (GSJ),GSJ211,"First Nations, Métis, and Inuit Literatures",https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/ryZvNpVQYh?bc=true&bcCurrent=GSJ211%20-%20First%20Nations%2C%20M%C3%A9tis%2C%20and%20Inuit%20Literatures&bcGroup=Gender%20and%20Social%20Justice%20(GSJ)&bcItemType=courses
GSJ,Gender and Social Justice (GSJ),GSJ221,Language and Society,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/HkeHpEQK3?bc=true&bcCurrent=GSJ221%20-%20Language%20and%20Society&bcGroup=Gender%20and%20Social%20Justice%20(GSJ)&bcItemType=courses
GSJ,Gender and Social Justice (GSJ),GSJ222,Gender Issues,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/SkisnVXt3?bc=true&bcCurrent=GSJ222%20-%20Gender%20Issues&bcGroup=Gender%20and%20Social%20Justice%20(GSJ)&bcItemType=courses
GSJ,Gender and Social Justice (GSJ),GSJ232,Anthropologies of the Body,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/Sy_rTNmF2?bc=true&bcCurrent=GSJ232%20-%20Anthropologies%20of%20the%20Body&bcGroup=Gender%20and%20Social%20Justice%20(GSJ)&bcItemType=courses
GSJ,Gender and Social Justice (GSJ),GSJ260,Social Determinants of Health,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/HkvZaVXtn?bc=true&bcCurrent=GSJ260%20-%20Social%20Determinants%20of%20Health&bcGroup=Gender%20and%20Social%20Justice%20(GSJ)&bcItemType=courses
GSJ,Gender and Social Justice (GSJ),GSJ261,Gender and the Great Religions,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/r1O23V7F2?bc=true&bcCurrent=GSJ261%20-%20Gender%20and%20the%20Great%20Religions&bcGroup=Gender%20and%20Social%20Justice%20(GSJ)&bcItemType=courses
GSJ,Gender and Social Justice (GSJ),GSJ262,Global Queer Cinema,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/rJwWT4QK2?bc=true&bcCurrent=GSJ262%20-%20Global%20Queer%20Cinema&bcGroup=Gender%20and%20Social%20Justice%20(GSJ)&bcItemType=courses
GSJ,Gender and Social Justice (GSJ),GSJ271,Special Topics in Gender and Social Justice,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/SkxubcV7Y2?bc=true&bcCurrent=GSJ271%20-%20Special%20Topics%20in%20Gender%20and%20Social%20Justice&bcGroup=Gender%20and%20Social%20Justice%20(GSJ)&bcItemType=courses
GSJ,Gender and Social Justice (GSJ),GSJ301,Socially Engaged Buddhism,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/rkoS64mF2?bc=true&bcCurrent=GSJ301%20-%20Socially%20Engaged%20Buddhism&bcGroup=Gender%20and%20Social%20Justice%20(GSJ)&bcItemType=courses
GSJ,Gender and Social Justice (GSJ),GSJ302,Thinking Through Gender: Feminist Perspectives,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/ByWawK4mYh?bc=true&bcCurrent=GSJ302%20-%20Thinking%20Through%20Gender%3A%20Feminist%20Perspectives&bcGroup=Gender%20and%20Social%20Justice%20(GSJ)&bcItemType=courses
GSJ,Gender and Social Justice (GSJ),GSJ304,Research as Resistance,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/r1-O-9EmYh?bc=true&bcCurrent=GSJ304%20-%20Research%20as%20Resistance&bcGroup=Gender%20and%20Social%20Justice%20(GSJ)&bcItemType=courses
GSJ,Gender and Social Justice (GSJ),GSJ306,Gender and Health,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/Hkl_xT4XK2?bc=true&bcCurrent=GSJ306%20-%20Gender%20and%20Health&bcGroup=Gender%20and%20Social%20Justice%20(GSJ)&bcItemType=courses
GSJ,Gender and Social Justice (GSJ),GSJ307,Race and Resistance,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/rJOrp4QKn?bc=true&bcCurrent=GSJ307%20-%20Race%20and%20Resistance&bcGroup=Gender%20and%20Social%20Justice%20(GSJ)&bcItemType=courses
GSJ,Gender and Social Justice (GSJ),GSJ309,The Discourse of Dissent,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/HkFA34Xt3?bc=true&bcCurrent=GSJ309%20-%20The%20Discourse%20of%20Dissent&bcGroup=Gender%20and%20Social%20Justice%20(GSJ)&bcItemType=courses
GSJ,Gender and Social Justice (GSJ),GSJ315,"Islam, Women, and the Modern World",https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/rJUQaVXth?bc=true&bcCurrent=GSJ315%20-%20Islam%2C%20Women%2C%20and%20the%20Modern%20World&bcGroup=Gender%20and%20Social%20Justice%20(GSJ)&bcItemType=courses
